,text,time
1719,2020年2月3日0 24时 安徽省报告新增确诊病例72例 新增疑似病例57例 新增危重病例1例 新增治愈出院7例 新增确诊病例中 合肥6例 淮北3例 亳州9例 宿州2例 蚌埠6例 阜阳14例 淮南1例 滁州3例 六安10例 芜湖5例 铜陵1例 池州4例 安庆8例 均病情平稳 新增疑似病例中 合肥5例 淮北5例 亳州6例 宿州1例 蚌埠2例 阜阳4例 淮南4例 滁州1例 六安18例 马鞍山2例 芜湖2例 安庆7例 新增治愈出院病例中 合肥3例 滁州2例 铜陵1例 池州1例 截至2月3日24时 安徽省累计报告确诊病例480例 累计治愈出院病例14例 无死亡病例 确诊病例中 合肥81例 淮北11例 亳州48例 宿州23例 蚌埠43例 阜阳79例 淮南8例 滁州11例 六安30例 马鞍山28例 芜湖21例 宣城4例 铜陵19例 池州10例 安庆55例 黄山9例 截至2月3日24时 安徽省在院治疗确诊病例466例 其中危重病例5例 2月4日即将治愈出院6例 其中阜阳3例 安庆3例 累计医学观察密切接触者10099人                   原图                             ,2020-02-04 08:27
1720,据国家卫健委 2月3日0 24时 新增治愈出院病例157例 截至2月3日24时 累计治愈出院病例632例   原图 ,2020-02-04 08:01
1721,截至2月3日24时 国家卫生健康委收到31个省 自治区 直辖市 和新疆生产建设兵团累计报告确诊病例20438例 黑龙江省核减2例  现有重症病例2788例 累计死亡病例425例 累计治愈出院病例632例 现有疑似病例23214例   原图 ,2020-02-04 07:57
1722,2月3日0 24时 31个省 自治区 直辖市 和新疆生产建设兵团报告新增确诊病例3235例 湖北省2345例  新增重症病例492例 湖北省442例  新增死亡病例64例 湖北省64例  新增治愈出院病例157例 湖北省101例  新增疑似病例5072例 湖北省3182例    截至2月3日24时 国家卫生健康委收到31个省 自治区 直辖市 和新疆生产建设兵团累计报告确诊病例20438例 黑龙江省核减2例  现有重症病例2788例 累计死亡病例425例 累计治愈出院病例632例 现有疑似病例23214例   目前累计追踪到密切接触者221015人 当日解除医学观察12755人 现有171329人正在接受医学观察   累计收到港澳台地区通报确诊病例33例 香港特别行政区15例 澳门特别行政区8例 台湾地区10例                   原图                             ,2020-02-04 07:54
1723, 我们一起 等春来    组图共9张  原图 ,2020-02-04 07:30
1724,2020年2月3日12 24时 重庆市报告新型冠状病毒感染的肺炎新增确诊病例25例 新增出院病例1例 彭水县为报告首例确诊病例 新增确诊病例中 万州区6例 渝中区4例 大渡口区1例 九龙坡区2例 巴南区1例 长寿区1例 大足区2例 荣昌区2例 开州区1例 丰都县1例 石柱县2例 彭水县2例 新增出院病例为巫山县1例 截至2月3日24时 重庆市累计报告新型冠状病毒感染的肺炎确诊病例337例 现有重型病例23例 危重型病例6例 死亡病例2例 出院病例9例 累计追踪到密切接触者9733人 已解除医学观察2988人 尚有6745人正在接受医学观察               组图共2张       原图                             ,2020-02-04 07:23
1725,  原图 ,2020-02-04 06:55
1726,2020年2月3日0时 24时 湖北省新增新型冠状病毒感染的肺炎病例2345例 其中 武汉市1242例 黄石市71例 十堰市35例 襄阳市84例 宜昌市60例 荆州市114例 荆门市55例 鄂州市26例 孝感市202例 黄冈市176例 咸宁市52例 随州市183例 恩施州12例 仙桃市19例 天门市2例 潜江市9例 神农架林区3例  全省新增死亡64例  其中 武汉市48例 襄阳市1例 宜昌市2例 荆州市1例 荆门市3例 鄂州市3例 孝感市3例 黄冈市2例 随州市1例  新增出院101例 其中 武汉市79例 黄石市1例 十堰市4例 宜昌市1例 荆州市3例 鄂州市2例 孝感市2例 黄冈市9例  截至2020年2月3日24时 湖北省累计报告新型冠状病毒感染的肺炎病例13522例 其中 武汉市6384例 黄石市405例 十堰市291例 襄阳市632例 宜昌市452例 荆州市613例 荆门市400例 鄂州市332例 孝感市1120例 黄冈市1422例 咸宁市348例 随州市641例 恩施州123例 仙桃市188例 天门市117例 潜江市44例 神农架林区10例  已治愈出院396例 死亡414例 其中 武汉市313例 黄石市2例 襄阳市1例 宜昌市3例 荆州市7例 荆门市14例 鄂州市18例 孝感市17例 黄冈市19例 随州市6例 仙桃市3例 天门市10例 潜江市1例  目前仍在院治疗10990例 其中 重症1567例 危重症576例  均在定点医疗机构接受隔离治疗 累计追踪密切接触者68988人 尚在接受医学观察58544人                   原图                             ,2020-02-04 06:12
1727, 措施包括 全市所有村庄 小区 单位实行封闭式管理 人员进出一律测温 并出具有效证件 近14天有疫情重点地区旅居史的市外返回人员 须在1小时内报告 非涉及居民生活必需的公共场所一律关闭 除特殊需要外 倡导每户家庭每两天指派1名家庭成员外出采购生活物资 严禁各单位在2月9日之前通知疫情重点地区人员返杭 除经批准同意的企业外 一律不得开 复 工 杭州市人民政府关于实施 防控疫情 人人有责  十项措施的通告              组图共2张       原图                             ,2020-02-04 02:33
1728,3日晚 武汉市新型冠状病毒感染的肺炎疫情防控指挥部视频调度会透露 武汉市将在洪山体育馆 武汉客厅 武汉国际会展中心建设 方舱医院  用于收治新型冠状病毒感染的肺炎轻症患者 据悉 位于武汉国际会展中心的 方舱医院 将设有1000张床位 长江日报的微博视频                                 ,2020-02-04 01:05
1729,记者日前从四川广元卫健委了解到 确诊患者张某某 女 46岁 长期居住在武汉市 于1月18日13时从武汉市蔡甸区乘坐私家车到郑州 在郑州美达酒店参加公司年会 年会共有100余人参加 持续2小时 张女士21日从郑州东乘坐动车到广元 G2217次7车  然后乘坐私家车到剑阁县下寺镇 现寻与患者张某某同乘人员 并采取如下防护措施 1 同乘人员看到此信息后 请第一时间主动与所在地乡镇卫生院或社区卫生服务中心联系 配合当地做好医学观察 若有发热 干咳 乏力等症状 请及时到就近的定点发热门诊就诊 不允许私自到其他医疗机构就诊 2 同乘人员需立即居家封闭隔离观察14天 不要外出 观察期间 请佩戴口罩 与家人共同做好个人防护  人民日报记者王永战                   原图                             ,2020-02-04 00:52
1730,   更多  转存了解    组图共10张  原图 ,2020-02-04 00:42
1731,中国地震台网正式测定 02月03日23时55分在四川宜宾市珙县 北纬28 48度 东经104 73度 发生3 9级地震 震源深度12千米   原图 ,2020-02-04 00:04
1732,中国地震台网自动测定 02月03日23时55分在四川宜宾市长宁县附近 北纬28 46度 东经104 74度 发生3 5级左右地震 最终结果以正式速报为准   原图 ,2020-02-04 00:01
1733, 武汉莫慌 我们等你  武汉最新城市宣传片刷屏 深沉中饱含倔强 悲壮中宣示坚强 深情倾诉 直抵人心 把武汉还给我们 把我们还给武汉 这是所有人的朴素期待 防控疫情 最关键的问题就是把落实工作抓实抓细 走稳每一步 筑牢每一个环节 明天立春 一起静待春暖花开   人民日报的微博视频                                 ,2020-02-03 23:49
1734,中共中央政治局常务委员会2月3日召开会议 听取中央应对新型冠状病毒感染肺炎疫情工作领导小组和有关部门关于疫情防控工作情况的汇报 研究下一步疫情防控工作 中共中央总书记习近平主持会议并发表重要讲话 全文    人民日报的微博视频  ,2020-02-03 23:28
1735,t cnA6PToIDS   组图共2张  原图 ,2020-02-03 23:11
1736,2月3日晚间 四川雅安市应对新型冠状病毒感染肺炎疫情应急指挥部办公室发布通告称 一69岁确诊患者治疗中多次隐瞒自己途径武汉汉口返回雅安事实 致治疗中30多名医护密切接触 通告如下 侯某 男 现年69岁 天全县人 1月18日从汉口乘动车 车次D615 三号车厢 于当日下午到达成都 然后乘私家车返回天全 途中在雨城区多营镇某饭馆晚餐 1月27日 因 反复咳嗽 咯痰伴心累 急促 在天全县人民医院入院 1月31日 侯某确诊为新冠肺炎 目前 经初步调查 侯某有意隐瞒途经武汉汉口返雅的事实 且多次在外活动 密切接触群众达100余人 更为恶劣的是 在天全县人民医院主诊医生和县疾控中心工作人员多次询问是否有武汉 湖北等地居住和旅游史的情况下 侯某仍然否认 导致有30多名医护人员密切接触 造成严重后果 给市 县疫情防控工作造成严重的不利影响 经雅安市应对新冠肺炎应急指挥部研究决定 责成市县公安 卫生健康 监委等部门负责 按照 中华人民共和国刑法  中华人民共和国传染病防治法  中华人民共和国治安管理处罚法  最高人民法院 最高人民检察院关于办理妨害预防 控制突发传染病疫情等灾害的刑事案件具体应用法律若干问题的解释 等相关法律法规 司法解释和省 市指挥部通告要求 对侯某进行专项调查 查实后依法依规从严惩处 责成天全县对该事件过程中干部是否尽责 精准排查是否到位等情况进行倒查 对失职人员严肃问责               原图                     ,2020-02-03 22:59
1737, 卫健委建议     组图共9张  原图 ,2020-02-03 22:57
1738,30返回南沙码头 请该趟邮轮所有人员 含工作人员 同乘旅客等 第一时间联系居住城市的疾控中心进行报备 并配合疾控人员后续工作 急求扩散 急寻曾搭乘这趟 星梦游轮 世界梦号 游轮的乘客               组图共2张       原图                             ,2020-02-03 22:32
1739,中国工程院院士张伯礼介绍 对新型肺炎的中度病人 轻度病人 经过中药治疗容易痊愈 中度病人向重症转化明显减少 对重度 危重度病人 可以稳定血氧饱和度 改善呼吸困难 有一定辅助治疗作用 对恢复期病人 虽然没有传染性可以出院的 后期这段用中药治疗 避免一些后遗症 从这几个方面都体现了中医药一些优势 采用中西医结合的办法是个好办法  人民日报的微博视频                                 ,2020-02-03 22:26
1740,国家卫生健康委专家组成员 北京地坛医院感染二科主任医师蒋荣猛 各地发现了一些无症状的感染者 他没有任何临床症状 但可以检测到新冠病毒核酸 作为呼吸道传染病 排出病原体 需要有症状才可以传染 比如说咳嗽 他可以把病毒排出来 如果没有症状 通常认为它的传染性即便有 也是非常弱的 所以没有必要太担心没有症状的感染者  人民日报的微博视频                                 ,2020-02-03 22:14
1741,北京地坛医院感染二科主任医师蒋荣猛表示 感染人的病毒并不意味着能感染其他动物 目前为止没有发现宠物感染冠状病毒传播给人 也没有发现病人传染给猫和狗发病的情况  人民日报的微博视频  ,2020-02-03 22:12
1742, 便后用洗手液和流动的水洗手  门把手 键盘 水龙头等要清洁  不要聚集  别忽略手机消毒清洁  不直接接触电梯按钮  返程高峰乘出租车 网约车要注意消毒  科学 节约戴口罩  防止隐形感染  宅在家里 注重保持心理健康 戳     组图共9张  原图 ,2020-02-03 20:37
1743,中共中央政治局常务委员会2月3日召开会议 听取中央应对新型冠状病毒感染肺炎疫情工作领导小组和有关部门关于疫情防控工作情况的汇报 研究下一步疫情防控工作 中共中央总书记习近平主持会议并发表重要讲话   习近平代表党中央 向奋战在全国疫情防控工作一线的广大干部职工 医疗卫生工作者和科研人员 人民解放军指战员和各方面人员致以崇高的敬意 向患病者及其家属表示诚挚的慰问 习近平在讲话中指出 这次疫情发生以来 党中央高度重视 始终把人民群众生命安全和身体健康放在第一位 中央政治局常委会两次召开会议进行专题研究 党中央印发 关于加强党的领导 为打赢疫情防控阻击战提供坚强政治保证的通知  中央应对疫情工作领导小组多次开会研究部署疫情防控工作 中央指导组积极开展工作 国务院联防联控机制加强协调调度 及时协调解决防控工作中遇到的紧迫问题 有关部门各司其职 军队积极支援地方疫情防控 各地区成立了党政主要负责同志挂帅的领导小组 各党政军群机关和企事业单位等紧急行动 全力奋战 广大医务人员无私奉献 英勇奋战 广大人民群众众志成城 团结奋战 打响了疫情防控的人民战争 打响了疫情防控的总体战 全国形成了全面动员 全面部署 全面加强疫情防控工作的局面 在党中央集中统一领导下 在各方面共同努力下 防控工作正有力开展   习近平强调 做好疫情防控工作 直接关系人民生命安全和身体健康 直接关系经济社会大局稳定 也事关我国对外开放 现在 最关键的问题就是把落实工作抓实抓细 各级党委和政府要增强 四个意识  坚定 四个自信  做到 两个维护  认真贯彻落实党中央决策部署 把疫情防控工作作为当前最重要的工作来抓 按照坚定信心 同舟共济 科学防治 精准施策的要求 尽快找差距 补短板 切实做好各项防控工作 同时间赛跑 与病魔较量 坚决遏制疫情蔓延势头 坚决打赢疫情防控阻击战   习近平指出 疫情防控要坚持全国一盘棋 各级党委和政府必须坚决服从党中央统一指挥 统一协调 统一调度 做到令行禁止 各地区各部门必须增强大局意识和全局观念 坚决服从中央应对疫情工作领导小组及国务院联防联控机制的指挥 各地区各部门采取举措既要考虑本地区本领域防控需要 也要考虑对重点地区 对全国防控的影响 疫情防控不只是医药卫生问题 而是全方位的工作 各项工作都要为打赢疫情防控阻击战提供支持 疫情防控形势不断变化 各项工作也不断面临新情况新问题 要密切跟踪 及时分析 迅速行动 坚定有力 毫不懈怠做好各项工作 在疫情防控工作中 要坚决反对形式主义 官僚主义 让基层干部把更多精力投入到疫情防控第一线 对党中央决策部署贯彻落实不力的 对不服从统一指挥和调度 本位主义严重的 对不敢担当 作风漂浮 推诿扯皮的 除追究直接责任人的责任外 情节严重的还要对党政主要领导进行问责 对失职渎职的 要依纪依法惩处   会议强调 要着力做好重点地区疫情防控工作 只有集中力量把重点地区的疫情控制住了 才能从根本上尽快扭转全国疫情蔓延局面 要重点抓好防治力量的区域统筹 坚决把救治资源和防护资源集中到抗击疫情第一线 优先满足一线医护人员和救治病人需要 湖北省特别是武汉市仍然是全国疫情防控的重中之重 要进一步完善和加强防控 严格落实早发现 早报告 早隔离 早治疗措施 加强疫情监测 集中救治患者 对所有密切接触人员采取居家医学观察 完善和强化防止疫情向外扩散的措施 各地区要压实地方党委和政府责任 强化社区防控网格化管理 采取更加周密精准 更加管用有效的措施 防止疫情蔓延 要做好春节后返程疫情防控工作 落实人员流入地和流出地的防控责任 加强乘客健康监测和交通工具场站消毒通风   会议指出 要全力以赴救治患者 保障医疗防护物资供应 努力提高收治率和治愈率 降低感染率和病死率 这是当前防控工作的突出任务 集中收治医院要尽快建成投入使用 继续根据需要从全国调派医务人员驰援武汉 同时保护好医务人员身心健康 要统筹做好人员调配 尽量把精兵强将集中起来 把重症病人集中起来 统一进行救治 及时推广各医院救治重症病人的有效做法 要强化对定点医疗机构 隔离场所等重点部位的安保工作 全力维护医疗 隔离秩序 要加强心理干预和疏导 有针对性做好人文关怀   会议强调 要加大科研攻关力度 战胜疫病离不开科技支撑 要科学论证病毒来源 尽快查明传染源和传播途径 密切跟踪病毒变异情况 及时研究防控策略和措施 要调动高校 科研院所 企业等各方面积极性 组织动员全国科研工作者参与疫情防控方面的科研攻关 推动相关数据和病例资料的开放共享 加快病毒溯源 传播力 传播机理等研究 及时完善防控策略和措施 要加强有效药品和疫苗研发 注重科研攻关与临床 防控实践相结合   会议指出 要切实维护正常经济社会秩序 在加强疫情防控的同时 努力保持生产生活平稳有序 要确保蔬菜 肉蛋奶 粮食等居民生活必需品供应 落实 菜篮子 市长负责制 积极组织蔬菜等副食品生产 加强物资调配和市场供应 各地要加强统筹协调 确保人员车辆正常通行 要保障煤电油气供应 要妥善处理疫情防控中出现的各类矛盾和问题 加强社会治安工作 依法严厉打击利用疫情哄抬物价 囤积居奇 趁火打劫等扰乱社会秩序的违法犯罪行为 严厉打击制售假劣药品 医疗器械 医用卫生材料等违法犯罪行为 坚决依法打击各类违法犯罪 维护社会稳定和国家安全   会议强调 要做好宣传教育和舆论引导工作 统筹网上网下 国内国际 大事小事 更好强信心 暖人心 聚民心 要深入宣传党中央重大决策部署 充分报道各地区各部门联防联控的措施成效 生动讲述防疫抗疫一线的感人事迹 讲好中国抗击疫情故事 展现中国人民团结一心 同舟共济的精神风貌 凝聚众志成城抗疫情的强大力量 要加大对传染病防治法的宣传教育 引导全社会依法行动 依法行事 要正视存在的问题 及时发布权威信息 回应群众的关切 增强及时性 针对性和专业性 引导群众增强信心 坚定信心 要有针对性地开展精神文明教育 加强对健康理念和传染病防控知识的宣传教育 教育引导广大人民群众提高文明素质和自我保护能力 要加强网络媒体管控 推动落实主体责任 主管责任 监管责任 要继续做好同世界卫生组织 有关国家和地区的沟通协调 促进疫情信息共享和防控策略协调   会议指出 各级党委和政府要继续为实现今年经济社会发展目标任务而努力 疫情严重的地区要集中精力抓好疫情防控工作 其他地区要在做好防控工作的同时统筹抓好改革发展稳定各项工作 特别是要抓好涉及决胜全面建成小康社会 决战脱贫攻坚的重点任务 要密切监测经济运行状况 聚焦疫情对经济运行带来的冲击和影响 围绕做好 六稳 工作 做好应对各种复杂困难局面的准备 要在做好防控工作的前提下 全力支持和组织推动各类生产企业复工复产 加大金融支持力度 加大企业复产用工保障力度 用好用足援企稳岗政策 加大新投资项目开工力度 积极推进在建项目 要调整优化投资结构 将中央预算内投资优先向疫情重灾区应急医疗救治设施 隔离设施等传染病防治急需的项目倾斜 要聚焦攻克脱贫攻坚战最后堡垒 结合推进乡村振兴战略 以疫情防治为切入点 加强乡村人居环境整治和公共卫生体系建设 要着力稳定居民消费 加快释放新兴消费潜力 更好满足居民健康生活消费需求 进一步培养居民健康生活习惯   会议强调 这次疫情是对我国治理体系和能力的一次大考 我们一定要总结经验 吸取教训 要针对这次疫情应对中暴露出来的短板和不足 健全国家应急管理体系 提高处理急难险重任务能力 要对公共卫生环境进行彻底排查整治 补齐公共卫生短板 要加强市场监管 坚决取缔和严厉打击非法野生动物市场和贸易 从源头上控制重大公共卫生风险 要加强法治建设 强化公共卫生法治保障 要系统梳理国家储备体系短板 提升储备效能 优化关键物资生产能力布局   会议还研究了其他事项                   原图                             ,2020-02-03 20:18
1744,晚上的火神山医院外 施工夜以继日抓紧进行 共同关注 武汉加油  人民日报记者汪晓东   人民日报的微博视频  ,2020-02-03 20:10
1745, 一定要知道    组图共12张  原图 ,2020-02-03 19:46
1746, 其中 患者胡某1月17日晚上参加有武汉人参与的聚餐 19日乘车往返一寺院参加祈福活动 当天自感畏寒 发热 未及时就诊 随后 该女子及其丈夫 女儿均确诊为新型冠状病毒感染的肺炎确诊病例 截至2月2日24时 参加该次祈福活动的人员和部分病例的密切接触者中 已有25人确诊为新型冠状病毒感染的肺炎 宁波新闻发布会 聚会 会议 聚餐引发3起聚集性疫情              组图共2张       原图                             ,2020-02-03 19:26
1747,中共中央政治局常务委员会2月3日召开会议 听取中央应对新型冠状病毒感染肺炎疫情工作领导小组和有关部门关于疫情防控工作情况的汇报 研究下一步疫情防控工作 中共中央总书记习近平主持会议并发表重要讲话   原图 ,2020-02-03 19:02
1748, 及时研究 调整 部署本地区本单位2020年研究生考试招生近期有关工作方案 并全力做好考生服务工作 明确 原定近期举行的自划线高校硕士研究生复试录取工作和有关招生单位博士研究生考试招生工作等推迟举行 具体工作安排由各相关招生单位在所在地省级高校招生委员会指导下 结合本地本单位疫情防控情况自行确定 原定4月初左右进行的全国硕士研究生复试工作是否延期将视疫情防控进展情况另行通知                   原图                             ,2020-02-03 18:57
1749,新型冠状病毒感染的肺炎是一种新发传染病 快递和送餐人员是流动性较高的群体 根据目前对该疾病的认知 制定本指南  快递公司和送餐用工单位应做好工作人员的健康监测 建立每日体温监测制度 并做好信息登记  用工单位应为快递员和送餐人员提供足够的医用口罩和免洗手消毒剂等防护用品  用工单位应教育职工尽量减少聚会 避免到人员密集的公共场所活动  快递员和送餐员应保持居室清洁 勤开窗通风  外出提供服务时应佩戴医用口罩 戴口罩前应保持手卫生 分清口罩的正 反面 佩戴时应全部遮盖口鼻处 双手压紧鼻两侧的金属条 使口罩与面部紧密贴合 当口罩污染或潮湿后应及时更换  保持手卫生 减少接触公共场所的公共物品 掌握正确的洗手方法 勤洗手 洗手时使用洗手液或香皂 使用流动水洗手  尽量减少使用厢式电梯 减少与顾客的接触机会  保持良好的卫生习惯 不随地吐痰 打喷嚏或咳嗽时用手肘部或纸巾遮住 不要用手接触口鼻眼 口鼻分泌物或吐痰时用纸巾包好 弃置于有盖垃圾箱内  快递和送餐人员有发热 咳嗽等症状应自觉停止提供快递或送餐服务 用工单位应督促其及时就医                   原图                             ,2020-02-03 18:52
1750,河北邢台市卫生健康委员会提示 邢台现确诊一名新型冠状病毒感染的肺炎病例 该病人2020年1月20日12时20分在武汉乘坐G72次列车13车05D座 当日16时20分到达邢台东站 约16时30分在邢台东站乘坐20路公交车到达邢台银行站 邢台军分区对面 下车 约17时转乘14路公交车回邢台县龙化村老家 为了您和家人的健康 根据传染病防治有关规定 现寻同乘人员并采取如下防护措施 1 同乘人员看到此紧急扩散信息后 请您第一时间主动与所在地卫生健康部门联系 配合当地做好医学观察 若有发热 干咳 乏力等症状 请及时到就近的定点发热门诊就诊 不允许私自到其他医疗机构就诊 2 同乘人员需立即居家封闭隔离观察14天 不要外出 观察期间 请佩戴口罩 与家人共同做好个人防护    3 监测期间 如您和您的家人出现发热 咳嗽 气促等急性呼吸道感染症状请立即就诊 在就医途中请您佩戴口罩 不要乘坐公共交通工具前往医院  人民日报记者史自强                   原图                             ,2020-02-03 18:26
1751,天津市新型冠状病毒感染的肺炎疫情防控工作指挥部决定 进一步提升天津 小汤山 海河医院的接诊能力 加快天津市海滨人民医院 天津医科大学总医院空港医院 天津市津南医院 新址 作为天津市新型冠状病毒感染的肺炎救治定点医院的建设 4家医院累计床位将达到2130张 截至2月3日上午10时 本市共确诊新型冠状病毒感染的肺炎病例56例 而天津的 小汤山 海河医院共有床位600张 但本着未雨绸缪 有备无患的原则 市防控指挥部还是决定再备三座 小汤山  其中 天津医科大学总医院空港医院预留床位500张 天津市海滨人民医院预留床位500张 天津市津南医院预留床位530张  人民日报记者朱虹                   原图                             ,2020-02-03 18:21
1752,根据河北省卫健委公布的新型冠状病毒感染的肺炎疫情 截至2月2日24时 张家口市累计新型冠状病毒感染的肺炎确诊病例9例 其行程轨迹已摸清 现将9例确诊病例行程轨迹公布如下 第一例 男 56岁 尚义县小蒜沟镇人 1月22号驾驶私家车从武汉回尚义县探亲 1月24日医务人员对其进行体温检测出现发热 同日送其至县医院就诊 第二例 男 57岁 宣化区人 于2020年1月10日到泰国旅游 1月16日晚从泰国乘3192航班 中国南方航空 回北京 到京后在京短留3天 1月20日拼中巴车返回宣化 1月28日打车到河北北方学院附属第二医院就诊 第三例 女 53岁 宣化区人 于2020年1月10日到泰国旅游 1月16日晚从泰国乘3192航班 中国南方航空 回北京 到京后在京短留3天 1月20日拼中巴车返回宣化 1月28日打车到河北北方学院附属第二医院就诊 第四例 男 27岁 宣化区人 于2020年1月10日到泰国旅游 1月16日晚从泰国乘3192航班 中国南方航空 回北京 到京后在京短留3天 1月20日拼中巴车返回宣化 1月28日打车到河北北方学院附属第二医院就诊 第五例 女 73岁 宣化区人 为病例二亲属 无外地行程轨迹 1月29日救护车转运到河北北方学院附属第二医院进行隔离观察 第六例 男 24岁 为病例二邻居 1月27日发热 1月28日自驾到河北北方学院附属第二医院就诊 第七例 女 57岁 为病例二邻居 1月30日出现发热 同日由120救护车送至河北北方学院附属第二医院就诊 第八例 男 32岁 万全区人 1月22日23点从武昌站乘Z336次火车于23日14点到达张家口站 乘坐来自万全的出租车回家 1月24日乘坐救护车至万全区医院就诊 第九例 女 32岁 张家口市崇礼区高家营镇人 1月20日早8点自武昌站乘坐Z162次列车于1月21日早7 00左右到达北京西站 后乘坐地铁9号线至六里桥长途汽车站 于约8 00乘坐北京大巴 约12 40到张家口西沙河长途汽车站 站内换乘至崇礼大巴返回高家营镇 特别提醒 为了您和家人的健康 根据传染病防治有关规定 现提醒同乘人员采取以下防护措施 1 请同乘人员第一时间主动与所在地卫生健康部门联系 配合做好医学观察 若出现发热 干咳 乏力等症状 及时到就近发热门诊就诊 2 同乘人员需立即隔离观察14天 自同乘之日算起  请佩戴口罩 避免与他人接触 同乘人员家人也需做好个人防护措施 3 同乘人员外出就医须佩戴口罩 不要乘坐公共交通工具前往医院  人民日报记者张腾扬                   原图                             ,2020-02-03 18:12
1753,3日 高校外语专业教学测试办公室发布通知 对原定于2020年3月21日举行的英语专业八级考试 TEM8 和原定于2020年4月18日举行的英语专业四级考试 TEM4 的考试时间进行适当调整 具体考试时间将根据疫情防控工作的开展另行通知   原图 ,2020-02-03 17:54
1754,呼和浩特 鄂尔多斯 乌兰察布急寻与患者接触者 具体公告如下   紧急扩散 呼和浩特 鄂尔多斯 乌兰察布急寻与患者接触者  ,2020-02-03 17:38
1755,t cnA6PYNYgR   组图共9张  原图 ,2020-02-03 17:31
1756,t cnA6PYK12I                  原图                             ,2020-02-03 17:14
1757,2月3日 武汉市金银潭医院南楼一病区8名确诊患者出院 这是首批以中医药或中西医结合方式治愈出院的患者 其中女性6名 男性2名 重症6例 轻症2例 最大年龄68岁 最小年龄26岁 利用中医中药参与治疗后 大多病人反应症状改善明显 精神状态好转明显 出院时 还赠送了每位患者2周用量的中药调理药剂 并嘱咐可以适当增强运动 合理饮食 加速身体恢复  人民日报记者程远州               组图共4张       原图                             ,2020-02-03 17:08
1758,t cnA6PYXXV0                  原图                             ,2020-02-03 16:45
1759,据广东省卫健委通报 截至2月3日12时 广东省累计报告新型冠状病毒感染的肺炎确诊病例725例 3日0 12时广东省省新增确诊病例42例 新增确诊病例中 深圳市19例 广州市11例 珠海市4例 肇庆市3例 佛山市2例 汕头市1例 清远市1例 梅州市1例 另有疑似病例195例 有2680名密切接触者正在接受医学观察 累计报告确诊病例中 深圳市245例 广州市200例 珠海市55例 佛山市45例 东莞市31例 惠州市28例 中山市25例 汕头市18例 湛江市14例 肇庆市10例 阳江市10例 梅州市8例 清远市7例 揭阳市6例 韶关市5例 汕尾市5例 茂名市4例 江门市4例 潮州市4例 河源市1例 男性352例 女性373例 年龄介于10月龄 86岁之间 截至2月3日12时 在院的711确诊病例中 危重22例 重症58例 普通型631例 累计出院14例 无死亡病例               组图共2张       原图                             ,2020-02-03 16:20
1760, 患者史某 今年29岁 宁夏人 在武汉工作 1月19日乘飞机抵达银川 当晚在自治区人民医院就诊后隔离治疗 经自治区疾病预防控制中心采样检测 发现患者标本新型冠状病毒核酸阳性 1月22日 国家卫生健康委确认其为宁夏首例输入性新型冠状病毒感染的肺炎确诊病例  人民日报记者刘峰                   原图                             ,2020-02-03 16:07
1761,56由天津出发20 41到达武汉 1月15日 乘坐CZ3168航班 经济舱 返回天津 1月21日 驾车到达秦皇岛 为了您的健康 根据传染病防治有关规定 现提醒同乘人员采取以下防护措施 1 请同乘人员第一时间主动与所在地卫生健康部门联系 配合做好医学观察 若出现发热 干咳 乏力等症状 及时到就近发热门诊就诊 2 同乘人员需立即隔离观察14天 自同乘之日算起  请佩戴口罩 避免与他人接触 同乘人员家人也需做好个人防护措施 3 同乘人员外出就医须佩戴口罩 不要乘坐公共交通工具前往医院                   原图                             ,2020-02-03 15:59
1762,  去医院要戴好口罩 手不要乱碰 如不慎触摸后手不要揉眼睛 揉鼻子 与口腔接触  全国医疗机构严格落实了防控措施 如北京的医院 在进医生诊室前要做两次体温检测 此外 一些医院还会将发热区和诊疗区分开 采用测体温 挂号 看病 取药的单向流程 减少路途上交叉传染  人民日报的微博视频                                 ,2020-02-03 15:58
1763, 中科院心理所副所长提出 五个一   制定一个计划 规律饮食睡眠  钻研一件事情 可以看剧看书等  找到一种支持 家人朋友的支持  进行一项锻炼 做习惯喜欢的室内运动等  思考一些体验  人民日报的微博视频  ,2020-02-03 15:40
1764,  警惕期 高度警惕 恐慌不安 会迅速过去  消极防御期 消极和否认  现实适应期 调整自己面对现实 积极处理  恢复成长期 走出应激反应 更成熟 更有经验地应对 如何保持心理健康 戳   人民日报的微博视频  ,2020-02-03 15:29
1765,3日 武汉发布疫情防控青年志愿者招募公告 报名条件包括现居住在武汉市内 年龄一般在40周岁以下 身体健康 上岗前两周没有密切接触新型冠状病毒感染的肺炎患者或疑似患者等 公告称 将为所有在岗志愿者配发口罩等医护保障 详戳 武汉市疫情防控青年志愿者招募公告   组图共2张  原图 ,2020-02-03 15:26
1766,据山东省卫健委通报 2020年2月3日0 12时 山东省报告新型冠状病毒感染的肺炎新增确诊病例13例 累计确诊病例259例 含重症病例15例 危重症病例2例 出院6例 无死亡病例  新增疑似病例13例 现有疑似病例55例 截至目前 追踪到密切接触者8209人 已解除医学观察1733人 诊断为疑似或确诊111例 尚有6365人正在接受医学观察               组图共2张       原图                             ,2020-02-03 15:14
